timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1736264509390,3,delete_character,200,OK,Thread Group 1-813,text,true,,249,183,113,113,http://localhost:3001/character/11,3,0,0
1736264509390,3,post_character,200,OK,Thread Group 1-855,text,true,,265,221,112,112,http://localhost:3001/character,3,0,0
1736264509387,6,get_characters,200,OK,Thread Group 1-850,text,true,,3361,159,112,112,http://localhost:3001/characters,6,0,0
1736264509388,5,put_character,200,OK,Thread Group 1-822,text,true,,265,221,112,112,http://localhost:3001/character/17,5,0,0
1736264509387,7,post_character,200,OK,Thread Group 1-854,text,true,,265,221,112,112,http://localhost:3001/character,7,0,0
1736264509387,7,get_character/id,200,OK,Thread Group 1-856,text,true,,265,161,112,112,http://localhost:3001/character/87,7,0,0
1736264509388,6,get_character/id,200,OK,Thread Group 1-849,text,true,,265,160,112,112,http://localhost:3001/character/7,6,0,0
1736264509390,4,put_character,200,OK,Thread Group 1-853,text,true,,265,221,112,112,http://localhost:3001/character/49,4,0,0
1736264509390,5,delete_character,200,OK,Thread Group 1-852,text,true,,249,183,112,112,http://localhost:3001/character/99,5,0,0
1736264509388,7,get_characters,200,OK,Thread Group 1-851,text,true,,3392,159,112,112,http://localhost:3001/characters,7,0,0
1736264508603,792,get_characters,200,OK,Thread Group 1-858,text,true,,3392,159,112,112,http://localhost:3001/characters,792,0,0
1736264509388,8,get_character/id,200,OK,Thread Group 1-857,text,true,,265,161,112,112,http://localhost:3001/character/33,8,0,0
1736264509395,1,get_character/id,200,OK,Thread Group 1-851,text,true,,265,160,112,112,http://localhost:3001/character/3,1,0,0
1736264509393,3,delete_character,200,OK,Thread Group 1-822,text,true,,249,184,112,112,http://localhost:3001/character/100,3,0,0
1736264509395,1,get_characters,200,OK,Thread Group 1-852,text,true,,3330,159,111,111,http://localhost:3001/characters,1,0,0
1736264509394,2,delete_character,200,OK,Thread Group 1-853,text,true,,249,183,111,111,http://localhost:3001/character/31,2,0,0
1736264508612,785,get_characters,200,OK,Thread Group 1-859,text,true,,3392,159,111,111,http://localhost:3001/characters,785,0,0
1736264509393,4,put_character,200,OK,Thread Group 1-855,text,true,,265,221,111,111,http://localhost:3001/character/73,4,0,0
1736264509394,3,put_character,200,OK,Thread Group 1-854,text,true,,265,221,111,111,http://localhost:3001/character/75,3,0,0
1736264509394,4,post_character,200,OK,Thread Group 1-849,text,true,,265,221,111,111,http://localhost:3001/character,4,0,0
1736264509393,5,get_character/id,200,OK,Thread Group 1-850,text,true,,264,161,111,111,http://localhost:3001/character/67,5,0,0
